Rxn name,Rxn description,Formula,Gene-reaction association,Genes,Subsystem,Reversible,LB,UB,Objective
GLNTRAT,glutamyl tRNA Gln amidotransferase,atp[c] + gln_L[c] + glutrna_gln_[c] + h2o[c]  -> adp[c] + glntrna[c] + glu_L[c] + h[c] + pi[c] ,( PP_0930  and  PP_0931  and  PP_0932 ),PP_0930 PP_0931 PP_0932,tRNA Charging,0,0,1000,0
GLNTRS,Glutaminyl tRNA synthetase,atp[c] + gln_L[c] + trnagln[c]  -> amp[c] + glntrna[c] + ppi[c] ,PP_2904,PP_2904,tRNA Charging,0,0,1000,0
GLNtex,L glutamine transport via diffusion extracellular to periplasm ,gln_L[e]  <=> gln_L[p] ,PP_0883,PP_0883,Transport Outer Membrane,1,-1000,1000,0
GLU5K,glutamate 5 kinase,atp[c] + glu_L[c]  -> adp[c] + glu5p[c] ,PP_0691,PP_0691,Glutamate Metabolism,0,0,1000,0
GLUCYS,gamma glutamylcysteine synthetase,atp[c] + cys_L[c] + glu_L[c]  -> adp[c] + glucys[c] + h[c] + pi[c] ,PP_0243,PP_0243,Glutamate Metabolism,0,0,1000,0
GLUDx,glutamate dehydrogenase NAD ,glu_L[c] + h2o[c] + nad[c]  <=> akg[c] + h[c] + nadh[c] + nh4[c] ,PP_2080,PP_2080,Glutamate Metabolism,1,-1000,1000,0
GLUDy,glutamate dehydrogenase NADP ,glu_L[c] + h2o[c] + nadp[c]  <=> akg[c] + h[c] + nadph[c] + nh4[c] ,PP_0675,PP_0675,Glutamate Metabolism,1,-1000,1000,0
GLUNpp,glutaminase,gln_L[p] + h2o[p]  -> glu_L[p] + nh4[p] ,PP_2453,PP_2453,Alanine and Aspartate Metabolism,0,0,1000,0
GLUPRT,glutamine phosphoribosyldiphosphate amidotransferase,gln_L[c] + h2o[c] + prpp[c]  -> glu_L[c] + ppi[c] + pram[c] ,PP_2000,PP_2000,Purine Metabolism,0,0,1000,0
GLUR,glutamate racemase,glu_D[c]  <=> glu_L[c] ,PP_0736,PP_0736,Glutamate Metabolism,1,-1000,1000,0
GLUSy,glutamate synthase NADPH ,akg[c] + gln_L[c] + h[c] + nadph[c]  -> 2 glu_L[c] + nadp[c] ,( PP_5075  and  PP_5076 ),PP_5075 PP_5076,Glutamate Metabolism,0,0,1000,0
GLUTARt2rpp,Glutarate reversible transport via symport periplasm ,glutar[p] + h[p]  <=> glutar[c] + h[c] ,PP_1400,PP_1400,Transport Inner Membrane,1,-1000,1000,0
GLUTARtex,glutarate transport via diffusion extracellular to periplasm ,glutar[e]  <=> glutar[p] ,,,Transport Outer Membrane,1,-1000,1000,0
GLUTCOADHc,glutaryl CoA dehydrogenase citosol ,fad[c] + glutcoa[c] + h[c]  -> b2coa[c] + co2[c] + fadh2[c] ,PP_0158,PP_0158,Lysine Metabolism,0,0,1000,0
GLUTRR,glutamyl tRNA reductase,glutrna[c] + h[c] + nadph[c]  -> glu1sa[c] + nadp[c] + trnaglu[c] ,PP_0732,PP_0732,Cofactor and Prosthetic Group Biosynthesis Porphyrin and Chlorophyll Metabolism,0,0,1000,0
GLUTRS,Glutamyl tRNA synthetase,atp[c] + glu_L[c] + trnaglu[c]  -> amp[c] + glutrna[c] + ppi[c] ,PP_1977,PP_1977,tRNA Charging,0,0,1000,0
GLUabcpp,L glutamate transport via ABC system periplasm ,atp[c] + glu_L[p] + h2o[c]  -> adp[c] + glu_L[c] + h[c] + pi[c] ,( ( PP_1297  and  PP_1299  and  PP_1300  and  PP_1298 )  or  ( PP_1071  and  PP_1070  and  PP_1068  and  PP_1069 ) ),PP_1068 PP_1069 PP_1070 PP_1071 PP_1297 PP_1298 PP_1299 PP_1300,Transport ABC system,0,0,1000,0
GLUt2pp,L glutamate transport via proton symport reversible periplasm ,glu_L[p] + h[p]  -> glu_L[c] + h[c] ,PP_0137,PP_0137,Transport Inner Membrane,0,0,1000,0
GLUt4pp,Naglutamate symport periplasm ,glu_L[p] + na1[p]  -> glu_L[c] + na1[c] ,PP_0996,PP_0996,Transport Inner Membrane,0,0,1000,0
GLUtex,L glutamate transport via diffusion extracellular to periplasm ,glu_L[e]  <=> glu_L[p] ,PP_0883,PP_0883,Transport Outer Membrane,1,-1000,1000,0
GLXCL,glyoxalate carboligase,2 glx[c] + h[c]  -> 2h3oppan[c] + co2[c] ,PP_4297,PP_4297,Glyoxylate and dicarboxylate metabolism,0,0,1000,0
GLXO3,glyoxylate oxidase,glx[c] + h2o[c] + o2[c]  -> h2o2[c] + h[c] + oxa[c] ,,,Glyoxylate and dicarboxylate metabolism,0,0,1000,0
GLYALDDr,D Glyceraldehyde dehydrogenase,glyald[c] + h2o[c] + nad[c]  <=> glyc_R[c] + 2 h[c] + nadh[c] ,( PP_0545  or  PP_2694 ),PP_0545 PP_2694,Glycerophospholipid Metabolism,1,-1000,1000,0
GLYALDtex,Glyceraldehyde transport via diffusion extracellular to periplasm ,glyald[e]  <=> glyald[p] ,,,Transport Outer Membrane,1,-1000,1000,0
GLYALDtpp,Glyceraldehyde facilitated diffusion periplasm ,glyald[p]  <=> glyald[c] ,PP_1076,PP_1076,Transport Inner Membrane,1,-1000,1000,0
GLYBACT1r,Glycine betaine CoA C acetyltransferase,coa[c] + dhcrncoa[c]  <=> accoa[c] + glybcoa[c] ,( PP_2051  or  PP_4636 ),PP_2051 PP_4636,Alternate Carbon and Nitrogen source Amines and Polyamines Metabolism,1,-1000,1000,0
GLYBCOAT,Glycine betaine CoA thioesterase,glybcoa[c] + h2o[c]  -> coa[c] + glyb[c] + h[c] ,,,Alternate Carbon and Nitrogen source Amines and Polyamines Metabolism,0,0,1000,0
GLYBabcpp,Glycine betaine transport via ABC system periplasm ,atp[c] + glyb[p] + h2o[c]  -> adp[c] + glyb[c] + h[c] + pi[c] ,( ( PP_0868  and  ( PP_0869  or  PP_0871 )  and  PP_0870 )  or  ( PP_0294  and  PP_0295  and  PP_0296 )  or  ( PP_1741  and  PP_0294  and  PP_0295 ) ),PP_0294 PP_0295 PP_0296 PP_0868 PP_0869 PP_0870 PP_0871 PP_1741,Transport ABC system,0,0,1000,0
GLYBt2pp,Glycine betaine transport via proton symport periplasm ,glyb[p] + h[p]  -> glyb[c] + h[c] ,PP_2914,PP_2914,Transport Inner Membrane,0,0,1000,0
GLYBtex,Glycine betaine transport via diffusion extracellular to periplasm ,glyb[e]  <=> glyb[p] ,,,Transport Outer Membrane,1,-1000,1000,0
GLYBti4pp,Betaine transport sodium symport ,glyb[p] + na1[p]  -> glyb[c] + na1[c] ,( PP_0229  or  PP_5061  or  PP_3957  or  PP_5374 ),PP_0229 PP_3957 PP_5061 PP_5374,Transport Inner Membrane,0,0,1000,0
GLYCAt2rpp,D glycerate transport via proton symport reversible periplasm ,glyc_R[p] + h[p]  <=> glyc_R[c] + h[c] ,PP_3600,PP_3600,Transport Inner Membrane,1,-1000,1000,0
GLYCAtex,D glycerate transport via diffusion extracellular to periplasm ,glyc_R[e]  <=> glyc_R[p] ,,,Transport Outer Membrane,1,-1000,1000,0
GLYCK,glycerate kinase,atp[c] + glyc_R[c]  -> 3pg[c] + adp[c] + h[c] ,PP_3178,PP_3178,Glyoxylate and dicarboxylate metabolism,0,0,1000,0
GLYCL,Glycine Cleavage System,gly[c] + nad[c] + thf[c]  -> co2[c] + mlthf[c] + nadh[c] + nh4[c] ,( ( PP_5193  and  PP_5192  and  PP_5194  and  PP_4187 )  or  ( PP_0989  and  PP_0988  and  PP_0986  and  PP_4187 ) ),PP_0986 PP_0988 PP_0989 PP_4187 PP_5192 PP_5193 PP_5194,Glycine Serine and threonine metabolism,0,0,1000,0
GLYCLTDx,Glycolate dehydrogenase NAD ,glx[c] + h[c] + nadh[c]  -> glyclt[c] + nad[c] ,PP_0762,PP_0762,Glyoxylate and dicarboxylate metabolism,0,0,1000,0
GLYCLTDy,Glycolate dehydrogenase NADP ,glx[c] + h[c] + nadph[c]  -> glyclt[c] + nadp[c] ,PP_4300,PP_4300,Glyoxylate and dicarboxylate metabolism,0,0,1000,0
GLYCLTt2rpp,glycolate transport via proton symport reversible periplasm ,glyclt[p] + h[p]  <=> glyclt[c] + h[c] ,PP_4735,PP_4735,Transport Inner Membrane,1,-1000,1000,0
GLYCLTt4pp,glycolate transport via sodium symport periplasm ,glyclt[p] + na1[p]  -> glyclt[c] + na1[c] ,PP_1743,PP_1743,Transport Inner Membrane,0,0,1000,0
GLYCLTtex,glycolate transport via diffusion extracellular to periplasm ,glyclt[e]  <=> glyclt[p] ,,,Transport Outer Membrane,1,-1000,1000,0
GLYCOLDHpp,glycol dehydrogenase forward rxn ethanol acetaldehyde ,glycol[p] + pqq[p]  -> gcald[p] + pqqh2[p] ,( PP_2674  or  PP_2679 ),PP_2674 PP_2679,Aromatic Compounds Degradation Phenylacetyl CoA Catabolom,0,0,1000,0
GLYCOLtex,Glycol transport difusion,glycol[e]  <=> glycol[p] ,,,Transport Outer Membrane,1,-1000,1000,0
GLYCTO1,Glycolate oxidase,glyclt[c] + o2[c]  -> glx[c] + h2o2[c] ,( PP_3745  and  PP_3746  and  PP_3747 ),PP_3745 PP_3746 PP_3747,Glyoxylate and dicarboxylate metabolism,0,0,1000,0
GLYCtex,glycerol transport via diffusion extracellular to periplasm ,glyc[e]  <=> glyc[p] ,( PP_1019  or  PP_1445 ),PP_1019 PP_1445,Transport Outer Membrane,1,-1000,1000,0
GLYCtpp,glycerol transport via channel periplasm ,glyc[c]  <=> glyc[p] ,PP_1076,PP_1076,Transport Inner Membrane,1,-1000,1000,0
GLYD,glycerate dehydrogenase,h[c] + hpyr[c] + nadh[c]  <=> glyc_R[c] + nad[c] ,PP_0762,PP_0762,Glyoxylate and dicarboxylate metabolism,1,-1000,1000,0
GLYGLNabcpp,L Glycinylglutamine Gly Gln transport via ABC system periplasm ,atp[c] + glygln[p] + h2o[c]  -> adp[c] + glygln[c] + h[c] + pi[c] ,( ( PP_0882  or  PP_0884  or  PP_0885 )  and  PP_0881  and  PP_0880  and  PP_0879  and  PP_0878 ),PP_0878 PP_0879 PP_0880 PP_0881 PP_0882 PP_0884 PP_0885,Transport ABC system,0,0,1000,0
GLYGLNtex,L Glycinylglutamine transport via diffusion extracellular to periplasm ,glygln[e]  <=> glygln[p] ,PP_0883,PP_0883,Transport Outer Membrane,1,-1000,1000,0
GLYGLUabcpp,L Glycinylglutamate Gly Glu transport via ABC system periplasm ,atp[c] + glyglu[p] + h2o[c]  -> adp[c] + glyglu[c] + h[c] + pi[c] ,( ( PP_0882  or  PP_0884  or  PP_0885 )  and  PP_0881  and  PP_0880  and  PP_0879  and  PP_0878 ),PP_0878 PP_0879 PP_0880 PP_0881 PP_0882 PP_0884 PP_0885,Transport ABC system,0,0,1000,0
GLYGLUtex,L Histidinylglycine transport via diffusion extracellular to periplasm ,glyglu[e]  <=> glyglu[p] ,PP_0883,PP_0883,Transport Outer Membrane,1,-1000,1000,0
GLYGLYabcpp,L Glycinilglycine Gly Gly transport via ABC system periplasm ,atp[c] + glygly[p] + h2o[c]  -> adp[c] + glygly[c] + h[c] + pi[c] ,( ( PP_0882  or  PP_0884  or  PP_0885 )  and  PP_0881  and  PP_0880  and  PP_0879  and  PP_0878 ),PP_0878 PP_0879 PP_0880 PP_0881 PP_0882 PP_0884 PP_0885,Transport ABC system,0,0,1000,0
GLYGLYtex,L Glycinylglycine transport via diffusion extracellular to periplasm ,glygly[e]  <=> glygly[p] ,PP_0883,PP_0883,Transport Outer Membrane,1,-1000,1000,0
GLYK,glycerol kinase,atp[c] + glyc[c]  -> adp[c] + glyc3p[c] + h[c] ,PP_1075,PP_1075,Glycerophospholipid Metabolism,0,0,1000,0
GLYMETabcpp,L Glycinylmethionine Gly Met transport via ABC system periplasm ,atp[c] + glymet[p] + h2o[c]  -> adp[c] + glymet[c] + h[c] + pi[c] ,( ( PP_0882  or  PP_0884  or  PP_0885 )  and  PP_0881  and  PP_0880  and  PP_0879  and  PP_0878 ),PP_0878 PP_0879 PP_0880 PP_0881 PP_0882 PP_0884 PP_0885,Transport ABC system,0,0,1000,0
GLYMETtex,L Glycinylmethionine transport via diffusion extracellular to periplasm ,glymet[e]  <=> glymet[p] ,PP_0883,PP_0883,Transport Outer Membrane,1,-1000,1000,0
GLYO,glycine oxidase,gly[c] + h2o[c] + o2[c]  -> glx[c] + h2o2[c] + nh4[c] ,PP_0612,PP_0612,Glyoxylate and dicarboxylate metabolism,0,0,1000,0
GLYOX,hydroxyacylglutathione hydrolase,h2o[c] + lgt_S[c]  -> gthrd[c] + h[c] + lac_D[c] ,PP_4144,PP_4144,Pyruvate Metabolism,0,0,1000,0
GLYPHEabcpp,L Glycinilphenylalanin Gly Phe transport via ABC system periplasm ,atp[c] + glyphe[p] + h2o[c]  -> adp[c] + glyphe[c] + h[c] + pi[c] ,( ( PP_0882  or  PP_0884  or  PP_0885 )  and  PP_0881  and  PP_0880  and  PP_0879  and  PP_0878 ),PP_0878 PP_0879 PP_0880 PP_0881 PP_0882 PP_0884 PP_0885,Transport ABC system,0,0,1000,0
GLYPHEtex,L GlyPhe transport via diffusion extracellular to periplasm ,glyphe[e]  <=> glyphe[p] ,PP_0883,PP_0883,Transport Outer Membrane,1,-1000,1000,0
GLYSERabcpp,L Glycinylserine Gly Ser transport via ABC system periplasm ,atp[c] + glyser[p] + h2o[c]  -> adp[c] + glyser[c] + h[c] + pi[c] ,( ( PP_0882  or  PP_0884  or  PP_0885 )  and  PP_0881  and  PP_0880  and  PP_0879  and  PP_0878 ),PP_0878 PP_0879 PP_0880 PP_0881 PP_0882 PP_0884 PP_0885,Transport ABC system,0,0,1000,0
GLYSERtex,L Glycinylserine transport via diffusion extracellular to periplasm ,glyser[e]  <=> glyser[p] ,PP_0883,PP_0883,Transport Outer Membrane,1,-1000,1000,0
GLYTRS,Glycyl tRNA synthetase,atp[c] + gly[c] + trnagly[c]  -> amp[c] + glytrna[c] + ppi[c] ,( PP_0060  and  PP_0061 ),PP_0060 PP_0061,tRNA Charging,0,0,1000,0
GLYabc2pp,glycine transport via ABC system,atp[c] + gly[p] + h2o[c]  -> adp[c] + gly[c] + h[c] + pi[c] ,( PP_1297  and  PP_1299  and  PP_1300  and  PP_1298 ),PP_1297 PP_1298 PP_1299 PP_1300,Transport ABC system,0,0,1000,0
GLYt2pp,glycine transport in via proton symport periplasm ,gly[p] + h[p]  -> gly[c] + h[c] ,PP_4840,PP_4840,Transport Inner Membrane,0,0,1000,0
GLYt4pp,glycine transport in via sodium symport periplasm ,gly[p] + na1[p]  -> gly[c] + na1[c] ,PP_0496,PP_0496,Transport Inner Membrane,0,0,1000,0
GLYtex,Glycine transport via diffusion extracellular to periplasm ,gly[e]  <=> gly[p] ,PP_0883,PP_0883,Transport Outer Membrane,1,-1000,1000,0
GMAND,GDP D mannose dehydratase,gdpmann[c]  -> gdpddman[c] + h2o[c] ,PP_1799,PP_1799,Alginate biosynthesis,0,0,1000,0
GMHEPAT,D glycero D manno hepose 1 phosphate adenyltransferase,atp[c] + gmhep1p[c] + h[c]  -> adphep_DD[c] + ppi[c] ,PP_4934,PP_4934,Cell Envelope Biosynthesis Biosynthesis of L glycero D manno heptose Hep ,0,0,1000,0
GMHEPK,D glycero D manno heptose 7 phosphate kinase,atp[c] + gmhep7p[c]  -> adp[c] + gmhep17bp[c] + h[c] ,PP_4934,PP_4934,Cell Envelope Biosynthesis Biosynthesis of L glycero D manno heptose Hep ,0,0,1000,0
GMHEPPA,D glycero D manno heptose 1 7 bisphosphate phosphatase,gmhep17bp[c] + h2o[c]  -> gmhep1p[c] + pi[c] ,PP_0059,PP_0059,Cell Envelope Biosynthesis Biosynthesis of L glycero D manno heptose Hep ,0,0,1000,0
GMPS2,GMP synthase,atp[c] + gln_L[c] + h2o[c] + xmp[c]  -> amp[c] + glu_L[c] + gmp[c] + 2 h[c] + ppi[c] ,PP_1032,PP_1032,Purine Metabolism,0,0,1000,0
GND,phosphogluconate dehydrogenase,6pgc[c] + nadp[c]  -> co2[c] + nadph[c] + ru5p_D[c] ,PP_4043,PP_4043,Pentose Phosphate Pathway,0,0,1000,0
GNK,gluconokinase,atp[c] + glcn[c]  -> 6pgc[c] + adp[c] + h[c] ,PP_3416,PP_3416,Glycolysis,0,0,1000,0
GNNUC,gnnuc,gsn[c] + h2o[c]  -> gua[c] + rib_D[c] ,PP_2460,PP_2460,Purine Metabolism,0,0,1000,0
GPDDA2,Glycerophosphodiester phosphodiesterase Glycerophosphoethanolamine ,g3pe[c] + h2o[c]  -> etha[c] + glyc3p[c] + h[c] ,PP_2152,PP_2152,Glycerophospholipid Metabolism,0,0,1000,0
GPDDA4,Glycerophosphodiester phosphodiesterase Glycerophosphoglycerol ,g3pg[c] + h2o[c]  -> glyc3p[c] + glyc[c] + h[c] ,PP_2152,PP_2152,Glycerophospholipid Metabolism,0,0,1000,0
GPTNH,guanidinovalerate amidinohydrolase,gudptn[c] + h2o[c]  -> 5aptn[c] + urea[c] ,,,Alternate Carbon and Nitrogen source Amines and Polyamines Metabolism,0,0,1000,0
GRTT,geranyltranstransferase,grdp[c] + ipdp[c]  -> frdp[c] + ppi[c] ,PP_0528,PP_0528,Cofactor and Prosthetic Group Biosynthesis Terpenoid backbone biosynthesis,0,0,1000,0
GRXR,glutaredoxin reductase,grxox[c] + 2 gthrd[c]  -> grxrd[c] + gthox[c] ,( PP_5054  or  PP_2958 ),PP_2958 PP_5054,Unassigned,0,0,1000,0
GTHOr,glutathione oxidoreductase,gthox[c] + h[c] + nadph[c]  <=> 2 gthrd[c] + nadp[c] ,PP_3819,PP_3819,Unassigned,1,-1000,1000,0
GTHPi,glutathione peridoxase,2 gthrd[c] + h2o2[c]  -> gthox[c] + 2 h2o[c] ,( PP_1874  or  PP_1686  or  PP_0777 ),PP_0777 PP_1686 PP_1874,Unassigned,0,0,1000,0
GTHRDHpp,glutathione hydralase periplasmic ,gthrd[p] + h2o[p]  -> cgly[p] + glu_L[p] ,( PP_3535  or  PP_4659 ),PP_3535 PP_4659,Cofactor and Prosthetic Group Biosynthesis,0,0,1000,0
GTHRDabc2pp,glutathione export via ABC system cytoplasm to periplasm ,atp[c] + gthrd[c] + h2o[c]  -> adp[c] + gthrd[p] + h[c] + pi[c] ,,,Transport ABC system,0,0,1000,0
GTHS,glutathione synthetase,atp[c] + glucys[c] + gly[c]  -> adp[c] + gthrd[c] + h[c] + pi[c] ,PP_4993,PP_4993,Glutamate Metabolism,0,0,1000,0
GTPCI,GTP cyclohydrolase I,gtp[c] + h2o[c]  -> ahdt[c] + for[c] + h[c] ,( PP_2512  or  PP_1823  or  PP_3324 ),PP_1823 PP_2512 PP_3324,Cofactor and Prosthetic Group Biosynthesis Folate Biosynthesis,0,0,1000,0
GTPCII2,GTP cyclohydrolase II 25drapp ,gtp[c] + 3 h2o[c]  -> 25drapp[c] + for[c] + 2 h[c] + ppi[c] ,( PP_0522  or  PP_0516  or  PP_3813 ),PP_0516 PP_0522 PP_3813,Cofactor and Prosthetic Group Biosynthesis Riboflavin Metabolism,0,0,1000,0
GTPDPDP,guanosine 5 triphosphate 3 diphosphate diphosphatase,gdptp[c] + h2o[c]  -> h[c] + pi[c] + ppgpp[c] ,PP_5216,PP_5216,Purine Metabolism,0,0,1000,0
GTPDPK,GTP diphosphokinase,atp[c] + gtp[c]  -> amp[c] + gdptp[c] + h[c] ,PP_1656,PP_1656,Purine Metabolism,0,0,1000,0
GTPHs,GTP amine hydrolysis spontaneous ,gtp[c] + h2o[c] + h[c]  -> nh4[c] + xtp[c] ,PP_s0001,PP_s0001,Purine Metabolism,0,0,1000,0
GTR1_kt,galactosyltransferase LPS core synthesis galactosyl 1 3Hep1 heptosyl 1 3 heptosyl 1 5 kdo2 lipidA ,hhlipa_kt[c] + udpgal[c]  -> galhhlipa_kt[c] + h[c] + udp[c] ,PP_0343,PP_0343,Cell Envelope Biosynthesis LPBiosynthesis,0,0,1000,0
GTR2_kt,glucosyltransferase LPS core synthesis glycosyl 1 4 galactosyl 1 3Hep1 heptosyl 1 3 heptosyl 1 5 kdo2 lipidA ,galhhlipa_kt[c] + udpg[c]  -> ggallpsc_kt[c] + h[c] + udp[c] ,PP_4943,PP_4943,Cell Envelope Biosynthesis LPBiosynthesis,0,0,1000,0
GUACYC,guanylate cyclase,gtp[c]  -> 35cgmp[c] + ppi[c] ,( PP_4405  or  PP_0165  or  PP_3581  or  PP_1494  or  PP_0129  or  PP_4670 ),PP_0129 PP_0165 PP_1494 PP_3581 PP_4405 PP_4670,Purine Metabolism,0,0,1000,0
GUAD,guanine deaminase,gua[c] + h2o[c] + h[c]  -> nh4[c] + xan[c] ,PP_4281,PP_4281,Purine Metabolism,0,0,1000,0
GUAPRT,guanine phosphoribosyltransferase,gua[c] + prpp[c]  -> gmp[c] + ppi[c] ,PP_0747,PP_0747,Purine Metabolism,0,0,1000,0
GUAt2pp,guanine transport in via proton symport periplasm ,gua[p] + h[p]  -> gua[c] + h[c] ,( PP_4290  or  PP_4284 ),PP_4284 PP_4290,Transport Inner Membrane,0,0,1000,0
GUAtex,Guanine transport via diffusion extracellular to periplasm ,gua[e]  <=> gua[p] ,( PP_4291  or  PP_4293 ),PP_4291 PP_4293,Transport Outer Membrane,1,-1000,1000,0
GUDACabcpp,Guanidinoacetate transport via ABC system periplasm ,atp[c] + gudac[p] + h2o[c]  -> adp[c] + gudac[c] + h[c] + pi[c] ,,,Transport ABC system,0,0,1000,0
GUDACtex,Guanidinoacetate transport via diffusion extracellular to periplasm ,gudac[e]  <=> gudac[p] ,,,Transport Outer Membrane,1,-1000,1000,0
GUDBUTNAH,4 guanidinobutanoate amidinohydrolase,4gudbutn[c] + h2o[c]  -> 4abut[c] + urea[c] ,PP_4523,PP_4523,Arginine and Proline Metabolism,0,0,1000,0
GUDPTNabcpp,Guanidinovaleric acid transport via ABC system periplasm ,atp[c] + gudptn[p] + h2o[c]  -> adp[c] + gudptn[c] + h[c] + pi[c] ,,,Transport ABC system,0,0,1000,0
GUDPTNtex,Guanidinovaleric acid transport via diffusion extracellular to periplasm ,gudptn[e]  <=> gudptn[p] ,,,Transport Outer Membrane,1,-1000,1000,0
H2CO3D,carboxylic acid dissociation,co2[c] + h2o[c]  <=> h2co3[c] ,PP_0100,PP_0100,Unassigned,1,-1000,1000,0
H2CO3D2,carboxylic acid dissociation,h[c] + hco3[c]  <=> h2co3[c] ,PP_s0001,PP_s0001,Unassigned,1,-1000,1000,0
H2O2tex,hydrogen peroxide transport via diffusion external ,h2o2[e]  <=> h2o2[p] ,PP_s0001,PP_s0001,Transport Outer Membrane,1,-1000,1000,0
H2Otex,H2O transport via diffusion extracellular to periplasm ,h2o[e]  <=> h2o[p] ,PP_s0001,PP_s0001,Transport Outer Membrane,1,-1000,1000,0
H2Otpp,H2O transport via diffusion periplasm ,h2o[p]  <=> h2o[c] ,( PP_4282  or  PP_s0001 ),PP_4282 PP_s0001,Transport Inner Membrane,1,-1000,1000,0
H2SO,Hydrogen sulfide oxidation,h2s[c] + 2 o2[c]  -> 2 h[c] + so4[c] ,PP_s0001,PP_s0001,Sulfur Metabolism,0,0,1000,0
H2St1pp,h2s transport periplasm ,h2s[c]  -> h2s[p] ,,,Transport Inner Membrane,0,0,1000,0
H2Stex,h2s transport via diffusion extracellular to periplasm ,h2s[e]  <=> h2s[p] ,,,Transport Outer Membrane,1,-1000,1000,0
HACD10i,3 hydroxyacyl CoA dehydrogenase 3 oxoheptaryl CoA ,3hhpcoa[c] + nad[c]  -> 3ohpcoa[c] + h[c] + nadh[c] ,( PP_2136  or  PP_2214 ),PP_2136 PP_2214,Fatty Acid Metabolism,0,0,1000,0
HACD11i,3 hydroxyacyl CoA dehydrogenase 3 oxononaryl CoA ,3hnonacoa[c] + nad[c]  -> 3ononacoa[c] + h[c] + nadh[c] ,( PP_2136  or  PP_2214 ),PP_2136 PP_2214,Fatty Acid Metabolism,0,0,1000,0
HACD12i,3 hydroxyacyl CoA dehydrogenase 3 oxophenydecanoyl CoA ,3hpdecacoa[c] + nad[c]  -> 3opdecacoa[c] + h[c] + nadh[c] ,PP_2136,PP_2136,Fatty Acid Metabolism,0,0,1000,0
HACD13i,3 hydroxyacyl CoA dehydrogenase 3 oxophenynonanoyl CoA ,3hpnonacoa[c] + nad[c]  -> 3opnonacoa[c] + h[c] + nadh[c] ,PP_2136,PP_2136,Fatty Acid Metabolism,0,0,1000,0
HACD14i,3 hydroxyacyl CoA dehydrogenase 3 oxophenyoctanoyl CoA ,3hpoctacoa[c] + nad[c]  -> 3opoctacoa[c] + h[c] + nadh[c] ,PP_2136,PP_2136,Fatty Acid Metabolism,0,0,1000,0
HACD15i,3 hydroxyacyl CoA dehydrogenase 3 oxophenyheptanoyl CoA ,3hphpcoa[c] + nad[c]  -> 3ophpcoa[c] + h[c] + nadh[c] ,PP_2136,PP_2136,Fatty Acid Metabolism,0,0,1000,0
HACD16i,3 hydroxyacyl CoA dehydrogenase 3 oxophenyhexanoyl CoA ,3hphxacoa[c] + nad[c]  -> 3ophxacoa[c] + h[c] + nadh[c] ,PP_2136,PP_2136,Fatty Acid Metabolism,0,0,1000,0
HACD17i,3 hydroxyacyl CoA dehydrogenase 3 oxophenypentanoyl CoA ,3hpptcoa[c] + nad[c]  -> 3opptcoa[c] + h[c] + nadh[c] ,PP_2136,PP_2136,Fatty Acid Metabolism,0,0,1000,0
HACD18i,3 hydroxyacyl CoA dehydrogenase 3 oxophenybutyryl CoA ,3hpbcoa[c] + nad[c]  -> 3opbcoa[c] + h[c] + nadh[c] ,PP_2136,PP_2136,Fatty Acid Metabolism,0,0,1000,0
HACD19i,3 hydroxyacyl CoA dehydrogenase 3 oxo 6acetylthiohexanoyl CoA ,3h6athcoa[c] + nad[c]  -> 3o6athcoa[c] + h[c] + nadh[c] ,( PP_2136  or  PP_2214 ),PP_2136 PP_2214,Fatty Acid Metabolism,0,0,1000,0
HACD1i,3 hydroxyacyl CoA dehydrogenase acetoacetyl CoA ,3hbcoa[c] + nad[c]  -> aacoa[c] + h[c] + nadh[c] ,( PP_2136  or  PP_2214  or  PP_3755 ),PP_2136 PP_2214 PP_3755,Fatty Acid Metabolism,0,0,1000,0
HACD20i,3 hydroxyacyl CoA dehydrogenase 3 oxo 11Z octadecenyl CoA ,3hvacccoa[c] + nad[c]  -> 3ovacccoa[c] + h[c] + nadh[c] ,( PP_2214  or  PP_2136 ),PP_2136 PP_2214,Fatty Acid Metabolism,0,0,1000,0
HACD21i,3 hydroxyacyl CoA dehydrogenase 3 oxo 9Z hexadecenyl CoA ,3hhdccoa[c] + nad[c]  -> 3ohdccoa[c] + h[c] + nadh[c] ,( PP_2214  or  PP_2136 ),PP_2136 PP_2214,Fatty Acid Metabolism,0,0,1000,0
HACD22i,3 hydroxyacyl CoA dehydrogenase 3 oxo 7Z tetradecenyl CoA ,3htdccoa[c] + nad[c]  -> 3otdccoa[c] + h[c] + nadh[c] ,( PP_2214  or  PP_2136 ),PP_2136 PP_2214,Fatty Acid Metabolism,0,0,1000,0
HACD23i,3 hydroxyacyl CoA dehydrogenase 3 oxo 5Z dodedecenyl CoA ,3hddccoa[c] + nad[c]  -> 3oddccoa[c] + h[c] + nadh[c] ,( PP_2214  or  PP_2136 ),PP_2136 PP_2214,Fatty Acid Metabolism,0,0,1000,0
HACD24i,3 hydroxyacyl CoA dehydrogenase 3 oxo 9Z octadecenyl CoA ,3hodecoa[c] + nad[c]  -> 3oodecoa[c] + h[c] + nadh[c] ,( PP_2214  or  PP_2136 ),PP_2136 PP_2214,Fatty Acid Metabolism,0,0,1000,0
